"BiggerPockets Podcast 327: The “Buy, Rehab, Rent, Refinance, Repeat” Method Made Simple With David Greene",/blog/biggerpockets-podcast-327-buy-rehab-rent-refinance-repeat-method-david-greene,"['\nBuy, Rehab, Rent, Refinance, Repeat (BRRRR) by David Greene', '\nLong-Distance Real Estate Investing by David Greene', '\nThe Millionaire Real Estate Agent by Gary Keller', '\nSo Good They Can’t Ignore You by Cal Newport', '\nDigital Minimalism by Cal Newport']"
"BiggerPockets Podcast 326: Health, (Big) Wealth, and Total Accountability With David Osborn, Pat Hiban, Tim Rhode (and Josh!)",/blog/biggerpockets-podcast-326,"['\nThe Miracle Morning by Hal Elrod', '\nThe 4-Hour Work Week by Timothy Ferriss', '\nRich Dad, Poor Dad by Robert Kiyosaki', '\n6 Steps to 7 Figures by Pat Hiban & Gary Keller', '\nRich Dad’s Cashflow Quadrant by Robert Kiyosaki', '\nRetire Young Retire Rich by Robert Kiyosaki', '\nRichest Man in Babylon by George S. Clason', '\nHow to Invest in Real Estate by Brandon Turner and Joshua Dorkin', '\nThink and Grow Rich by Napoleon Hill', '\nAs a Man Thinketh by James Allen', '\nThe E-Myth Revisited by Michael E. Gerber']"
BiggerPockets Podcast 325: From Major Business Failure to Buying 20 Houses a Month With Aaron Amuchastegui,/blog/biggerpockets-podcast-325,"['\nThe Miracle Morning by Hal Elrod', '\nThe 4-Hour Work Week by Timothy Ferriss', '\nRich Dad, Poor Dad by Robert Kiyosaki']"
BiggerPockets Podcast 324: Financially Free in Less Than 5 Years Through Apartment Investing With Michael Blank,/blog/biggerpockets-podcast-324-multi-family-investing-simple-apartment-syndicator-michael-blank,"['\nVivid Vision by Cameron Herold', '\nThe ABCs of Real Estate Investing by Ken McElroy', '\nRich Dad Poor Dad by Robert Kiyosaki', '\nHow We Bought a 24-Unit Apartment Building for (Almost) No Money Down by Brandon Turner', '\nRaising Private Capital by Matt Faircloth', '\nThe ONE Thing by Gary Keller', '\nThe Miracle Morning by Hal Elrod', '\nFinancial Freedom with Real Estate Investing\xa0by Michael Blank']"
BiggerPockets Podcast 323: How to Attract Deals and Earn More Through the Magic of Networking With Travis Chappell,/blog/biggerpockets-podcast-323-network-work-earn-travis-chappell,"['\nGive and Take by Adam Grant', '\nMillionaire Real Estate Investor by Gary Keller', '\nNever Split the Difference Chris Voss']"
BiggerPockets Podcast 322: 3 Things Every Leader MUST Do to Scale with Ben Kinney,/blog/biggerpockets-podcast-322,"['\nThe Millionaire Real Estate Agent by Gary Keller', '\nCashflow Quadrant by Robert Kiyosaki', '\nRich Dad Poor Dad by Robert Kiyosaki', '\nSet for Life by Scott Trench', '\nExtreme Ownership by Jocko Willink', '\nTax-Free Wealth by Tom Wheelwright', '\nThe ONE Thing by Gary Keller and Jay Papasan']"
BiggerPockets Podcast 321: How to Negotiate Real Estate—Expert Deal-Making Tactics with J and Carol Scott and Mark Ferguson,/blog/biggerpockets-podcast-321,"['\nBRRRR by David Greene', '\nThe Book on Flipping Houses by J. Scott', '\nThe Book on Negotiating Real Estate by J. Scott, Mark Ferguson, and Carol Scott', '\nMoneyball by Michael Lewis', '\nThe Book on Rental Property Investing by Brandon Turner', '\nLong-Distance Real Estate Investing by David Greene', '\n The Millionaire Real Estate Investor by Gary Keller', '\nNow, Discover Your Strengths by Marcus Buckingham', '\nToo Perfect by Jeannette Dewyze & Allan Mallinger', '\nThe ONE Thing by Gary Keller and Jay Papasan']"
BiggerPockets Podcast 320: Hands-On BRRRR Investing and DIY Secrets with Instagram Star Brittany Arnason,/blog/biggerpockets-podcast-320,"['\nThe Book on Rental Property Investing\xa0by Brandon Turner', '\nLifeonaire by Steve Cook', '\nUnlimited Power by Tony Robbins', '\nBRRRR Book by David Greene (coming soon!)', 'J. Scott’s Book on Estimating Rehab Cost\n', '\nLong-Distance Real Estate Investing by David Greene', '\n90 Days Journal by Brandon Turner (coming soon!)', 'Gary Vaynerchuk’s Crushing It!\n', '\nThe Subtle Art of Not Giving a F*ck by Mark Manson', '\n4-Hour Work Week by Tim Ferriss']"
BiggerPockets Podcast 319: Avoid These Common Newbie Mistakes! Hard-Earned Lessons from Nathan Brooks,/blog/biggerpockets-podcast-319-learned-15-deals-month-nathan-brooks,"['\nTraction by Gino Wickman', '\nNever Split the Difference by Chris Voss', '\nOn the Shortness of Life by Seneca', '\nExtreme Ownership by\xa0Jocko Willink', '\nGo Giver by Bob Burg']"
BiggerPockets Podcast 318: 100 Units in the First 2 Years (Using Bank Financing!) with Collin Schwartz,/blog/biggerpockets-podcast-100-units-in-the-first-2-years-collin-schwartz,"['\nWho: The A Method for Hiring by\xa0Geoff Smart and Randy Street', '\nRich Dad Poor Dad\xa0by Robert Kiyosaki', '\nThe Millionaire Real Estate Investor by Gary Keller', '\nShoe Dog by Phil Knight']"
BiggerPockets Podcast 317: Building a $300MM Real Estate Empire from Scratch with Multifamily Investor Chad Doty,/blog/biggerpockets-podcast-317-building-multifamily-real-estate-empire-scratch,"['\nThe Speed of Trust by Stephen Covey', '\nThe Millionaire Real Estate Investor by Gary Keller', '\nThe Goal by\xa0Eliyahu M. Goldratt']"
BiggerPockets Podcast 316: How to Become a Millionaire Through Real Estate by 26 with Graham Stephan,/blog/biggerpockets-podcast-316-millionaire-real-estate-26-graham-stephan,"['\nThe Book on Managing Rental Properties by Heather and Brandon Turner', '\nBuy It, Rent It, Profit! by\xa0Bryan M. Chavis', '\nThe 4-Hour Workweek by Timothy Ferriss']"
BiggerPockets Podcast 315: How to Read Human Nature to Succeed in Life with Bestselling Author Robert Greene,/blog/biggerpockets-podcast-315-read-human-nature-succeed-life-robert-greene,"['\nThe 48 Laws of Power by Robert Greene', '\nMastery by Robert Greene', '\nThe Art of Seduction by Robert Greene', '\nLaws of Human Nature by Robert Greene', '\nI Hope They Serve Beer in Hell by Tucker Max', '\nThe 50th Law by 50 Cent and Robert Greene', '\nPitch Anything by Oren Klaff', '\nThe Art Of War by Sun Tzu', '\nPrinciples by Ray Dalio', '\nThe Obstacle Is the Way by Ryan Holiday', '\nThe Book on Rental Properties by Brandon Turner', '\nLong-Distance Real Estate Investing by David Greene']"
BiggerPockets Podcast 314: How to Find Rockstar Contractors and Manage Like a Boss with Andresa Guidelli,/blog/biggerpockets-podcast-314-find-rockstar-contractors-and-manage-like-a-boss-andresa-guidelli,"['\nRich Dad Poor Dad by Robert Kiyosaki', '\nThe Book on Investing with Low or No Money Down by Brandon Turner', '\nExtreme Ownership by Jocko Willink', '\nNever Split the Difference by Chris Voss', '\nLong-Distance Real Estate Investing by David Greene', '\nTraction by Gino Wickman', '\nThe Code of the Extraordinary Mind by Vishen Lakhiani']"
BiggerPockets Podcast 313: How to Be Happy AND Grow a Massive Business with Entrepreneur Jesse Itzler (and Josh!),/blog/biggerpockets-podcast-313-how-happy-grow-massive-business-entrepreneur-jesse-itzler-and-josh,"['\nLiving with a SEAL by\xa0Jesse Itzler', '\nLiving with the Monks by Jesse Itzler', '\nFit For Life: A New Beginning by Harvey Diamond', '\nRich Dad Poor Dad by Robert Kiyosaki', '\nThe E-Myth Revisited by Michael Gerber', '\nThe ONE Thing by Gary Keller', '\nThe 4 Disciplines of Execution\xa0by\xa0Chris McChesney, Sean Covey, & Jim Huling', '\nThe Wealthy Barber by David Chilton']"
BiggerPockets Podcast 312: Conquering Nightmare Rehabs While Working Full-Time with BRRRR Investor James Masotti,/blog/biggerpockets-podcast-312-conquering-nightmare-rehabs-working-full-time-brrrr-investor-james-masotti,"['\nThe Book on Managing Rental Properties by Heather and Brandon Turner', '\nI Will Teach You To Be Rich by Ramit Sethi', '\nThe Book on Estimating Rehab Costs by J. Scott', '\nThe Richest Man in Babylon by George S. Clason', '\nRich Dad Poor Dad by Robert Kiyosaki', '\nE-Myth by Michael E. Gerber', '\nLifeonaire by Steve Cook']"
BiggerPockets Podcast 311: 6 Rules for Investing in Real Estate in the Coming Economic Shift with J Scott,/blog/biggerpockets-podcast-311-rules-investing-real-estate-coming-economic-shift-jscott,"['\nThe Book on Estimating Rehab Costs by J. Scott', '\nThe Book on Flipping Houses by J. Scott', '\nReal Estate Note Investing by Dave Van Horn', '\nInvest in Debt by Jimmy Napier', '\nTribe of Mentors by Tim Ferriss']"
"BiggerPockets Podcast 310: A Straightforward, Repeatable Path to Early Retirement with Jennifer Bayless",/blog/biggerpockets-podcast-310-straightforward-repeatable-path-early-retirement-jenny-bayless,"['\nThe Book on Estimating Rehab Costs by J. Scott', '\nThe Book on Flipping Houses by J. Scott', '\nLong-Distance Real Estate Investing by David Greene', '\nBuilding Wealth One House at a Time by John Schaub', '\nThe Book on Managing Rental Properties by Heather Turner and Brandon Turner', '\nRich Dad’s Cashflow Quadrant by Robert Kiyosaki']"
BiggerPockets Podcast 309: Closing 75 Deals Your First Year by Simply Modeling Others with Steven Pesavento,/blog/biggerpockets-podcast-309-closing-75-deals-first-year-by-modeling-others-steven-pesavento,"['\n90 Days of Intention by Brandon Turner (Journal)', '\nFour Hour Workweek by Tim Ferriss', '\nThe ONE Thing by Gary Keller', '\nRich Dad Poor Dad by Robert Kiyosaki', '\nNever Split the Difference by Chris Voss', '\nAwaken the Giant Within by Tony Robbins']"
BiggerPockets Podcast 308: From 0 to 400 Units in 3.5 Years with Sterling White,/blog/biggerpockets-podcast-308-from-0-to-400-units-3-5-years-sterling-white,"['\n90 Days of Intention by Brandon Turner (Journal)', '\nJab, Jab, Jab, Right Hook by Gary Vaynerchuk', '\nMulti-Family Millions by\xa0David Lindahl', '\nLead the Field by\xa0Earl Nightingale']"
BiggerPockets Podcast 307: The Science Behind Setting and Achieving Big Goals,/blog/biggerpockets-podcast-307-science-setting-achieving-big-goals,"['\n90 Days of Intention by Brandon Turner (Journal)', '\nHandbook of Positive Psychology by CR Snyder & Shane J. Lopez', '\n59 Seconds: Change Your Life in Under a Minute by\xa0Richard Wiseman', '\nThe Miracle Morning by Hal Elrod', '\nPower of Habit by Charles Duhigg', '\nThe Subtle Art of Not Giving a F*ck\xa0by Mark Mason', '\nPitch Anything by Oren Klaff']"
"BiggerPockets Podcast 306: How to Go From a Few Units to Over 1,000 with Monick Halm",/blog/biggerpockets-podcast-306-units-1000-monick-halm,"['\nRich Dad Poor Dad by Robert T. Kiyosaki', '\nSet for Life by Scott Trench', '\nTurning Pro by Steven Pressfield', '\nThe War of Art by Steven Pressfield']"
Financial Independence in Your 30s Through Just 5 Investment Properties with Brad Dantonio,/blog/biggerpockets-podcast-305-financial-independence-30s-through-just-5-properties-brad-dantonio,"['\nRich Dad Poor Dad by Robert T. Kiyosaki', 'Lifeonaire\xa0by\xa0 Steve Cook & Shaun McCloskey', '\nPoor Charlie’s Almanack by\xa0Charles T. Munger', '\nHow to Invest in Real Estate by\xa0Joshua Dorkin, Brandon Turner', '\nHow to Win Friends & Influence People by Dale Carnegie', '\n90 Days of Intention Journal by Brandon Turner', '\nThe Richest Man in Babylon by\xa0George S. Clason', '\nTitan: The Life of John D. Rockefeller, Sr.\xa0by Ron Chernow', 'Robert Greene’s Mastery\n', '\nThe 48 Laws of Power by Robert Greene', '\nShoe Dog by Phil Knight']"
BiggerPockets Podcast 304: Using Incredible Strength of Mindset to Succeed Despite Overwhelming Obstacles With Nick Santonastasso,/blog/biggerpockets-podcast-304-using-incredible-strength-of-mindset-to-succeed-despite-obstacles-nick-santonastasso,"['\nRich Dad Poor Dad by Robert T. Kiyosaki', '\nVictim to Victor by\xa0Nick Santonastasso']"
BiggerPockets Podcast 303: Ouch! Brandon & David’s 10 Biggest Investing Mistakes (& How to Avoid Them),/blog/biggerpockets-podcast-303-brandon-davids-10-biggest-investing-mistakes-and-how-to-avoid-them,"['\nEgo is the Enemy by Ryan Holiday', '\nThe Millionaire Real Estate Agent by Gary Keller', '\nThe Book on Estimating Rehab Costs by J. Scott', '\nSo Good They Can’t Ignore You by Cal Newport', '\nHigh Performance Habits by\xa0 Brendon Burchard']"
"BiggerPockets Podcast 302: Making $100k/Deal Using Other People’s Money, Time & Experience with Cory Nemoto",/blog/biggerpockets-podcast-302-making-100k-deal-peoples-money-time-experience-cory-nemoto,"['\nRich Dad Poor Dad by Robert Kiyosaki', '\nThe Book on Flipping Houses by J. Scott', '\nThe Go-Giver by Bob Burg & John David Mann']"
The Incredible Power of Long-Distance BRRRR Investing with Alex Felice,/blog/biggerpockets-podcast-301-incredible-power-long-distance-brrrr-investing-alex-felice,"['\nRich Dad Poor Dad by Robert Kiyosaki', '\nPrinciples: Life and Work by Ray Dalio', '\nSapiens: A Brief History of Humankind by Yuval Noah Harari', '\nThinking, Fast and Slow by Daniel Khaneman', '\nScience in the Soul by Richard Dawkins', '\nThe Demon Haunted World by Carl Sagan', '\nFactfulness by Hans Rosling']"
"How to Invest in Real Estate—The Ultimate Show for Getting Started with Josh Dorkin, Brandon Turner, and 11 Rockstar Investors",/blog/biggerpockets-podcast-300-invest-real-estate-ultimate-show-started-josh-dorkin-brandon-turner-11-rockstar-investors,"['\nHow to Invest in Real Estate by Josh Dorkin and Brandon Turner', '\nInvesting in Real Estate with No or Low Money Down by Brandon Turner', '\nSet for Life by Scott Trench', '\nUltimate Beginner’s Guide to Real Estate Investing by BiggerPockets', '\nRich Dad Poor Dad by Robert T. Kiyosaki', '\nLong-Distance Real Estate Investing by David Greene', '\nEmerging Real Estate Markets by David Lindahl', '\nMy Wife Hates Loves Rent Houses by\xa0Tim and Crystal Shiner', '\nEntrepreneurial Reflections by\xa0Jay Rodgers', '\nHamburger America\xa0by\xa0George Motz', '\nNever Split the Difference by Chris Voss', '\nExactly What to Say by\xa0Phil M. Jones', '\nHow I Turned $1,000 into Five Million in Real Estate in My Spare Time by William Nickerson', '\nWay of the Peaceful Warrior by\xa0Dan Millman', 'Finding and Funding Great Deals by Anson Young', '\nGrit: The Power of Passion and Perseverance by Angela Duckworth', '\nHigh Performance Habits by Brendon Burchard', '\nAlternative Financial Medicine by\xa0Kenyon Meadows M.D.', '\nBuilding Wealth One House at a Time by John Schaub', '\nThe ONE Thing by Gary Keller', '\nThinking in Bets by Annie Duke', '\nLiving with a SEAL by Jesse Itzler', '\nExtreme Ownership by Jocko Willink', '\nSo Good They Can’t Ignore You by Cal Newport', '\nMiracle Morning by Hal Elrod', '\nThe 4-hour Workweek by Timothy Ferriss', '\nRichest Man in Babylon by George S. Clason', '\nHow to Sell Your Home by Mindy Jensen']"
BiggerPockets Podcast 299.5: 4 No (& Low) Money Down Investing Techniques with Brandon Turner and David Greene,/blog/biggerpockets-podcast-299-5-no-money-investing-techniques-brandon-turner-david-greene,"['\nInvesting in Real Estate with No or Low Money Down by Brandon Turner', '\nHow to Invest in Real Estate by Josh Dorkin and Brandon Turner (Pre-selling now!)', '\nSet for Life by Scott Trench', '\nA BiggerPockets Guide: How to Rent Your House by Brandon Turner', '\nRich Dad Poor Dad by Robert T. Kiyosaki', '\nLong-Distance Real Estate Investing by David Greene', '\nEmerging Real Estate Markets by David Lindahl', '\nA Million Bucks by 30 by Alan Corey', '\nMindset: The New Psychology of Success by Carol Dweck', '\nWild at Heart Field Manual by John Eldredge', '\nCaptivating by John Eldredge']"
"HGTV Star Ken Corsini on Flipping, Rehabbing, & Building Homes Like a Pro!",/blog/biggerpockets-podcast-299-hgtv-star-ken-corsini-flipping-rehabbing-building-homes-pro,['\nGood to Great by Jim Collins']
Thriving in Multifamily Investing (Even in a Hot Market) with Michael Becker,/blog/biggerpockets-podcast-298-thriving-multi-family-investing-even-hot-market-michael-becker,"['\nThe Millionaire Real Estate Agent by Gary Keller', '\nThe ABCs of Real Estate Investing by\xa0Ken McElroy', '\nThe Advanced Guide to Real Estate Investing by\xa0Ken McElroy', '\nAm I Being Too Subtle by Sam Zell']"
BiggerPockets Podcast 297: Mastering the Decision-Making Process with Business (and World Series of Poker) Champion Annie Duke,/blog/biggerpockets-podcast-297-mastering-decision-making-process-business-and-world-series-pokerchampion-annie-duke,"['\nThinking in Bets by Annie Duke', '\nThe Miracle Morning by Hal Elrod', '\nThe Geometry of Wealth by Brian Portnoy', '\nDecide to Play Great Poker by Annie Duke', '\nSuperforecasting\xa0by Dan Gardner and Philip E. Tetlock', '\nExtreme Ownership by\xa0Jocko Willink', '\nRadical Candor by Kim Scott', '\nThinking, Fast and Slow by\xa0Daniel Kahneman', '\nThe Signal and the Noise by\xa0Nate Silver', '\nSet for Life by Scott Trench']"
BiggerPockets Podcast 296: From Farm Boy Beginnings to $15M in Real Estate Holdings with Rock Thomas,/blog/biggerpockets-podcast-296-from-farm-beginnings-to-15m-in-real-estate-holdings-with-rock-thomas,"['\nNothing Down for the 2000s by\xa0Robert G. Allen', '\nRich Dad, Poor Dad by Robert Kiyosaki', '\nThe ONE Thing by Gary Keller and Jay Papasan', '\nRich Dad’s Cashflow Quadrant by Robert Kiyosaki', '\nWhy the Rich Are Getting Richer by Robert Kiyosaki', '\nE- Myth Revisited by Michael Gerber', '\nRocket Fuel by\xa0Gino Wickman &\xa0Mark Winters']"
BiggerPockets Podcast 295: Using the Web to Land 8-12 Deals a Month with Melissa Johnson,/blog/biggerpockets-podcast-295-using-web-to-land-8-12-deals-month-with-melissa-johnson,"['\nThe Miracle Morning by Hal Elrod', '\nFlipping Houses Exposed by Danny Johnson', '\nThe Five Temptations of a CEO by\xa0Patrick Lencioni', '\nThe Advantage by\xa0Patrick Lencioni', '\nGrit by Angela Duckworth']"
"Meet Property Management Extraordinaire, RE Investor & Hotel Owner Jesse McCue",/blog/biggerpockets-podcast-294-meet-property-management-extraordinaire-investor-hotel-owner-jesse-mccue,"['\n4-Hour Work Week by Timothy Ferriss', '\nThe Book on Managing Rental Properties by Brandon Turner & Heather Turner', '\nThe Snowball: Warren Buffett and the Business of Life by Alice Schroeder']"
How to Retire Early With Real Estate & Do What Matters More with Chad Carson,/blog/biggerpockets-podcast-293-how-to-retire-early-with-real-estate-do-what-matters-more-with-chad-carson,"['\nRetire Early With Real Estate by Chad Carson', '\n4-Hour Work Week by Timothy Ferriss', '\nBuilding Wealth One House at a Time by\xa0John Schaub', '\nBig Shifts Ahead by John Burns', '\nWooden by John Wooden']"
BiggerPockets Podcast 292: 200+ Deals in the First Four Years with Ryan Pineda,/blog/biggerpockets-podcast-292-200-deals-in-first-four-years-with-ryan-pineda,"['\nWill You Be My Mother by Sally Huss', '\nFlip Your Future by Ryan Pineda', '\nInvesting with Low or No Money Down by Brandon Turner', '\nThe Book on Flipping Houses by J. Scott', '\nLong-Distance Real Estate Investing by David Greene', '\nThe Everything Store by\xa0Brad Stone', '\nElon Musk by Ashlee Vance', '\nShoe Dog by Phil Knight']"
BiggerPockets Podcast 291: How to Build a Business That Helps Find Deals Before Anyone Else with Neal Collins,/blog/biggerpockets-podcast-291-build-business-find-deals-neal-collins,"['\nLong-Distance Real Estate Investing by David Greene', '\nConfessions of a Real Estate Entrepreneur by\xa0James A. Randel', '\nShoe Dog by Phil Knight']"
BiggerPockets Podcast 290: 7 Paths to Financial Independence with Brandon & David PLUS Josh Dorkin Tells Us Where He’s Been!,/blog/iggerpockets-podcast-290-7-paths-financial-independence-with-brandon-and-david-plus-josh-dorkin-tells-us-where-hes-been,"['\nReal Estate Note Investing by Dave Van Horn', '\nThe ONE Thing by Gary Keller and Jay Papansan', '\nSo Good They Can’t Ignore You by Cal Newport', '\nRaising Private Capital by Matt Faircloth', '\nOwn the Day, Own Your Life by\xa0Aubrey Marcus', '\n59 Seconds by Richard Wiseman', '\nThe Big Leap by Gay Hendricks', '\nHigh Performance Habits by\xa0Brendon Burchard']"
Using Other People’s Money to Build Your Real Estate Empire with Matt Faircloth,/blog/biggerpockets-podcast-289-other-peoples-money-build-real-estate-empire-matt-faircloth,"['\nRich Dad, Poor Dad by Robert Kiyosaki', '\nRich Dad’s Cashflow Quadrant by Robert Kiyosaki', '\nRaising Private Capital by Matt Faircloth', '\nLifeonaire by\xa0by Steve Cook & Shaun McCloskey']"
BiggerPockets Podcast 288: 75 Rental Units in Their Early 30s with Jason and Carrie Harris,/blog/biggerpockets-podcast-288-75-rental-units-in-their-early-30s-with-jason-and-carrie-harris,"['\nRich Dad, Poor Dad by Robert Kiyosaki', '\nThe Book on Investing with Low or No Money Down by Brandon Turner', '\nInvesting in Duplexes, Triplexes, and Quads by\xa0Larry Loftis', '\nThe Book on Rental Property Investing by Brandon Turner', '\nThe E-Myth Revisited by Michael E. Gerber', '\nThe E-Myth Real Estate Investor by\xa0Michael E. Gerber']"
BiggerPockets Podcast 287: Putting Together Real Estate Deals Using Creativity Instead of Cash with Shiloh Lundahl,/blog/biggerpockets-podcast-287-putting-together-real-estate-deals-using-creativity-instead-of-cash-with-shiloh-lundahl,"['\nLong Distance Real Estate Investing by David Greene', '\nRich Dad, Poor Dad by Robert Kiyosaki', '\nRich Dad’s CASHFLOW Quadrant by Robert Kiyosaki', '\nThe Book on Investing with Low or No Money Down by Brandon Turner', '\nThe Richest Man in Babylon by George S. Clason', '\nShoe Dog by\xa0Phil Knight']"
$13M in Equity from One Deal & Cash Flowing Despite Being Comatose with AJ Osborne,/blog/biggerpockets-podcast-286-13m-in-equity-from-one-deal-and-cash-flowing-despite-being-comatose-with-aj-osborne,"['\nThe Essays of Warren Buffett by Warren Buffet &\xa0Lawrence A. Cunningham', '\nThe Obstacle is the Way by Ryan Holiday', '\nConspiracy Ryan Holiday']"
3 Reasons Multifamily Rentals Might Be the Perfect Investment with Paul Moore,/blog/biggerpockets-podcast-285-3-reasons-multifamily-rentals-might-be-the-perfect-investment-with-paul-moore,"['\nMastering the Rockefeller Habits by\xa0Verne Harnish', '\nThe Perfect Investment by Paul Moore', '\nThe Complete Guide to Buying and Selling Apartment Buildings by Steve Berges', '\nThe ONE Thing by Jay Papasan and Gary Keller']"
BiggerPockets Podcast 284: The “Miracle” Behind Becoming a Millionaire with Hal Elrod and David Osborn,/blog/biggerpockets-podcast-284-the-miracle-millionaire-hal-elrod-david-osborn,"['\nThe Miracle Morning by Hal Elrod', '\nMiracle Morning Millionaires by Hal Elrod, David Osborn & Honoree Corder', '\nSecrets of the Millionaire Mind by T. Harv Eker', '\nRich Dad Poor Dad by Robert T. Kiyosaki', '\nRich Dad’s CASHFLOW Quadrant by Robert T. Kiyosaki', '\nWealth Can’t Wait by David Osborn']"
BiggerPockets Podcast 283: 18 Houses in the First 18 Months with Paul Thompson,/blog/biggerpockets-podcast-283-18-houses-in-the-first-18-months-with-paul-thompson,"['\nLong-Distance Real Estate Investing by David Greene', '\nThe Book on Investing with No and Low Money Down by Brandon Turner', '\nBuilding Wealth One House at a Time by John Schaub', '\nThe Richest Man in Babylon by George S. Clason', '\nThe Pumpkin Plan by\xa0Mike Michalowicz', '\nProfit First by\xa0Mike Michalowicz', '\nThe Big Leap by Gay Hendricks']"
BiggerPockets Podcast 282: How to Create the Perfect Partnership with Tim and Jay,/blog/biggerpockets-podcast-282-create-perfect-partnership-tim-jay,"['\nHow to Win Friends & Influence People by Dale Carnegie', '\nRich Dad Poor Dad by Robert Kiyosaki', '\nThe ABCs of Real Estate Investing\xa0by Ken McElroy', '\nSovereignty: The Battle for the Hearts and Minds of Men by\xa0Ryan Michler', '\nWild at Heart Field Manual\xa0by\xa0John Eldredge', '\nTax-Free Wealth by\xa0Tom Wheelwright']"
"How to Get Your First Deal—An Episode For New Investors With Bill, Jacob, and David!",/blog/biggerpockets-podcast-281-how-to-get-your-first-deal-an-episode-for-new-investors-with-bill-jacob-and-david,"['\nThe 21 Irrefutable Laws of Leadership by John C. Maxwell &\xa0Steven R. Covey', '\nAwaken the Giant Within by Anthony Robbins', '\nRich Dad Poor Dad by Robert Kiyosaki', '\nLong-Distance Real Estate Investing by David Greene', '\nThe Ultimate Beginner’s Guide to Real Estate Investing by BiggerPockets', '\nThe Advanced Guide to Real Estate Investing by Ken McElroy', '\nHow to Win Friends & Influence People by Dale Carnegie', '\nThe Miracle Morning by Hal Elrod', '\nThe 80/20 Principle by Richard Koch']"
BiggerPockets Podcast 280: The Key to Making Great Deals (Hint: Overlooked Properties!) with Mark Hentemann (Writer for TV’s Family Guy!),/blog/biggerpockets-podcast-280-the-key-to-making-great-deals-hint-overlooked-properties-with-mark-hentemann-writer-for-tvs-family-guy,"['\nSo Good They Can’t Ignore You by\xa0Cal Newport', '\nThe Complete Guide to Buying and Selling Apartment Buildings by\xa0Steve Berges', '\nSapiens: A Brief History of Humankind by\xa0Yuval Noah Harari']"
How to Find Overlooked Opportunities in a Hot Market with Andrew Cushman,/blog/bp-podcast-279-how-to-find-overlooked-opportunities-in-a-hot-market-with-andrew-cushman,"['\nThe ABCs of Real Estate Investing by Ken McElroy', 'David Greene’s Long Distance Real Estate Investing\n', '\nEmerging Real Estate Markets by David Lindahl', '\nHow to Win Friends & Influence People by']"
BiggerPockets Podcast 278: The “Boring” Path to Massive Real Estate Success with Charles Roberts,/blog/biggerpockets-podcast-278-the-boring-path-to-massive-real-estate-success-with-charles-roberts,"['\nRich Dad Poor Dad by Robert Kiyosaki', '\nThe Book on Investing with Low or No Money Down by Brandon Turner', '\nThe Book on Flipping Houses by J. Scott', '\nLifeonaire by Steve Cook &\xa0Shaun McCloskey', '\nSet for Life by Scott Trench', '\nThe Millionaire Next Door by\xa0Thomas Stanley &\xa0William Danko', '\nBorn to Run by\xa0Christopher McDougall']"
Building a Six-Figure Family Real Estate Business with Ashley Wilson,/blog/biggerpockets-podcast-277-building-a-six-figure-family-real-estate-business-with-ashley-wilson,"['\nRich Dad Poor Dad by Robert Kiyosaki', '\nDrive\xa0by Daniel Pink', '\nE-Myth by Michael Gerber', '\nLong Distance Real Estate Investing by David Greene', '\nFreakonomics by\xa0Steven Levitt &\xa0Stephen Dubner']"
BiggerPockets Podcast 276: Early Retirement ($10k/Month) by Age 35 with Bryce Stewart,/blog/biggerpockets-podcast-276-early-retirement-10k-month-age-35-bryce-stewart,"['\nRich Dad Poor Dad by Robert Kiyosaki', '\nThink and Grow Rich by Napoleon Hill']"
BiggerPockets Podcast 275: Buying 300 Homes While Working a Full-Time Job with Attorney Rob Oliver,/blog/biggerpockets-podcast-275-buying-300-homes-while-working-a-full-time-job-with-attorney-rob-oliver,"['\nRich Dad Poor Dad by Robert Kiyosaki', '\nThe Cashflow Quadrant by Robert Kiyosaki', '\nJesse Livermore: World’s Greatest Stock Trader by\xa0Richard Smitten']"
"“Because of These 3 Simple Rules, I’ve Bought Over 600 Units and Never Lost Money” with Paul Morris",/blog/biggerpockets-podcast-274-because-of-these-3-simple-rules-ive-bought-over-600-units-and-never-lost-money-with-paul-morris,"['\nYou Can’t Teach a Kid to Ride a Bike at a Seminar by\xa0David H. Sandler', '\nWealth Can’t Wait\xa0by David Osborn & Paul Morris', '\nSet for Life by Scott Trench', '\nThe War of Art by Steven Pressfield', '\nThe Influential Mind by\xa0Tali Sharot']"
An Introduction to Passive Income Through Real Estate Note Investing with Dave Van Horn,/blog/biggerpockets-podcast-273-an-introduction-to-passive-income-through-real-estate-note-investing-with-dave-van-horn,"['\nMultiple Streams of Income by Robert Allen', '\nReal Estate Note Investing by Dave Van Horn', '\nThe First Entrepreneur by\xa0Edward G. Lengel', '\nAbundance by\xa0Peter H. Diamandis']"
"No Money, No Deals, No Time? Overcoming Real Estate’s “Big Three” with Brandon Turner & David Greene",/blog/biggerpockets-podcast-272-no-money-no-deals-no-time-overcoming-real-estates-big-three-with-brandon-turner-and-david-greene,"['\nSet for Life by Scott Trench', '\nLong-Distance Real Estate Investing by David Greene', '\nFinding and Funding Great Deals by Anson Young', '\nInvesting with Low or No Money Down by Brandon Turner', '\nThe Millionaire Real Estate Agent by Gary Keller', '\nThe Compound Effect by Darren Hardy', '\n12 Week Year by Brian Moran', '\n80/20 Sales and Marketing by Perry Marshall', '\nThe ONE Thing by Gary Keller & Jay Papasan']"
